seller-sku	asin1	item-name	item-description	price	status	minimum-seller-allowed-price	maximum-seller-allowed-price
LX-TW300XH-P	B09BRF2KR1	DIAWA Lexa 300 TWS BAITCAST Reel, Xtra Hyper HIGH Speed Power HNDL		359.99	Inactive		
LX-WN300H	B086B8T2ZL	Daiwa Fishing Reel Lexa Type-Wn Reel 6Bb (2Crbb 4Bb)		199	Inactive		
LX-WN300HS-P	B086MK86Z3	Daiwa Lexa WN Reel 6BB 2CRBB 4BB+1 7.4:1 Right Hand, Black (LX-WN300HS-P)		199.99	Inactive		
LX-WN300HSL	B085MNY222	Daiwa DIAWA Lexa WN Reel 6BB 2CRBB 4BB +1 7.4:1 Left Hand, Black (LX-WN300HSL)		199	Inactive		
LX-WN300HSL-P	B085MNBLKD	Daiwa Fishing Reel Lexa Type-Wn Reel 6Bb (2Crbb 4Bb)		199	Inactive		
LX-WN400H	B085MNSBF2	Daiwa Fishing Reel Lexa Type-Wn Reel 6Bb (2Crbb 4Bb)		249	Inactive		
LX-WN400HS-P	B085MN5YR3	Daiwa Lexa WN Reel 6BB 2CRBB 4BB+1 7.1:1 Right Hand, Multi, One Size (LX-WN400HS-P)		249	Inactive		
LX-WN400HSL-P	B085MN55D9	Daiwa Fishing Reel Lexa Type-Wn Reel 6Bb (2Crbb 4Bb)		249	Inactive		
LX300H-P	B0CB75NJ2R	Daiwa LEA BAITCAST Reel, 6(2CRBB) + 1, 7.1 : 1		219.98	Inactive	219.0	219.99
MADMACS200-BPM	B07X58Z9DX	Nomad Design Madmacs Offshore High Speed Fishing Lure, Trolling Minnow, with Super Strong BKK Hooks and Heavy Duty Split Rings, Autotune System, 200mm/8 Sinking - Black Pink Mackerel		44.12	Inactive	39.99	49.99
MADMACS200-HPM	B07X36WJZW	Nomad Design Madmacs Offshore High Speed Fishing Lure, Trolling Minnow, with Super Strong BKK Hooks and Heavy Duty Split Rings, Autotune System, 200mm/8 Sinking - Hot Pink Mackerel		44.95	Inactive		
MADMACS200-HPM-MFN	B07X36WJZW	Nomad Design Madmacs Offshore High Speed Fishing Lure, Trolling Minnow, with Super Strong BKK Hooks and Heavy Duty Split Rings, Autotune System, 200mm/8 Sinking - Hot Pink Mackerel		44.95	Inactive		
MADMACS200-HPM-WET	B07X36WJZW	Nomad Design Madmacs Offshore High Speed Fishing Lure, Trolling Minnow, with Super Strong BKK Hooks and Heavy Duty Split Rings, Autotune System, 200mm/8 Sinking - Hot Pink Mackerel		39.95	Inactive		
MADMACS200-PHT-WET	B07X2781D3	Nomad Design Madmacs Offshore High Speed Fishing Lure, Trolling Minnow, with Super Strong BKK Hooks and Heavy Duty Split Rings, Autotune System, 200mm/8 Sinking - Phantom		39.95	Inactive		
MADMACS200-PM-MFN	B07X49ZYBL	Nomad Design Madmacs - 200mm/8 Sinking High Speed - BKK Hooks - Trolling, Minnow, Pink Mackerel	The Nomad Design Madmacs is the ultimate trolling lure designed for high speed power. With its Autotune towpoint system, you can reach trolling speeds of 5-20 knots. Its Metal Matrix full body plate provides superior strength and durability, while the HD Foam Filled System ensures maximum buoyancy. Nomad Design Madmacs: designed for power, performance, and durability.	49.99	Inactive	39.99	49.99
MADMACS200-SM-WET	B07X13CMX7	Nomad Design Madmacs Offshore High Speed Fishing Lure, Trolling Minnow, with Super Strong BKK Hooks and Heavy Duty Split Rings, Autotune System, 200mm/8 Sinking - Spanish Mackerel		39.95	Inactive		
MADMACS240-HPM-WET	B07X5CQ8DB	Nomad Design Madmacs Offshore High Speed Fishing Lure, Trolling Minnow, with Super Strong BKK Hooks and Heavy Duty Split Rings, Autotune System, 240mm/10 Sinking, Hot Pink Mackerel		49.95	Inactive		
MADSCAD115-MLT	B07X5B6MJJ	Nomad Design Madscad 115 Sinking SW Twitchbait - Ideal for Snook, Striped Bass - BKK Diablo 5X Singles 3/0 Hooks, 4-1/2 inch - 1-1/2 oz, Natural Mullet		16.99	Inactive		
MADSCAD115-SAR	B07X13BL1X	Nomad Design Madscad 115 Sinking SW Twitchbait - Ideal for Snook, Striped Bass - BKK Diablo 5X Singles 3/0 Hooks, 4-1/2 inch - 1-1/2 oz, Sardine		18.99	Inactive		
MADSCAD150-HGS	B07HG2H5DQ	Nomad Design Madscad 150 Sinking SW Twitchbait - Ideal for Snook, Striped Bass - BKK Diablo 5X Singles 5/0 Hooks, 6 inch - 2-3/4 oz, Holo Ghost Shad		24.99	Inactive		
MADSCAD150-MLT	B07FBRGYF1	Nomad Madscad Sinking - 150mm - 80g - Natural Mullet		24.99	Inactive		
MADSCAD150-SAR	B07FB6MH84	Nomad Design Madscad 150 Sinking SW Twitchbait - Ideal for Snook, Striped Bass - BKK Diablo 5X Singles 5/0 Hooks, 6 inch - 2-3/4 oz, Sardine		24.99	Inactive		
MADSCAD150-WTG	B07HG19Y8M	Nomad Design Madscad 150 Sinking SW Twitchbait - Ideal for Snook, Striped Bass - BKK Diablo 5X Singles 5/0 Hooks, 6 inch - 2-3/4 oz, White Glow		24.99	Inactive		
MADSCAD95-HGS	B07X13D975	Nomad Design Madscad 95 Sinking - 3.75"		15.99	Inactive		
MADSCAD95-MLT	B08T265VQV	Nomad Design Madscad Sinking (MLT - Natural Mullet, 95-3.75" Sinking - 3/4oz)		15.99	Inactive		
MPG356	B00IHQHQI8	Malone Auto Racks Lockup Cable Lock, 8-Feet, Black		29.95	Inactive	0.0	
NASC5000XGFC	B09K9GM2B5	SHIMANO NASCI C5000XG FC NASCI		109.99	Inactive	109.99	109.99
NB-E297-CJEO	B07BRYQ52B	Old Town Canoes & Kayaks Lure Angler Men's Life Jacket (Gray, XXL/XXXL)		130.35	Inactive	116.87	159.99
ND-LUREROLL-LGE	B08R5QGM59	Nomad Design Lure Roll - Large & Medium Sizes with 10 and 6 Pockets Respectively, Portable Waterproof Tarpaulin Fish Lure Bag - Heavy Duty PVC Window, Mesh Cleaning & Drying Tabs		99.99	Inactive		
NSPJOH682-4	B09S8P6T4F	Nomad Design Slow Pitch Conventional Rods - 6 feet 8 inches - Medium-Heavy		294.99	Inactive		
NSPJOH683-6	B09S8MQ4NP	Nomad Design Slow Pitch Conventional Rods - 6 feet 8 inches - Heavy		284.99	Inactive		
OT145KECS	B00J4WTQ0A	Shimano Orca Topwater Fishing Lure, 145 mm, Clear Silver		25.99	Inactive	25.99	25.99
OT145KEGF	B00J4WTQDC	Shimano Orca Topwater Fishing Lure, 145 mm, Ghost Fish		25.99	Inactive	25.99	25.99
OT145KEKV	B00J4WTTRA	Shimano Orca Topwater Fishing Lure; 145 mm; Black Silver		25.99	Inactive	25.99	25.99
PGR 884C	B004IAK5IK	G.Loomis Pro Green Series (PGR 884C, 00)		305	Inactive	305.0	305.0
PIN66MHXB	B087N4GJX3	Daiwa PIN66MHXB Proteus East Coast Inshore Casting Rod, Sections= 1, Line Wt. = 10-20		189.99	Inactive		
PIN70MHXB	B087N6T5S3	Daiwa PIN70MHXB Proteus East Coast Inshore Casting Rod, Sections= 1, Line Wt. = 12-20		199.99	Inactive		
PIN70MXB	B087MW98WV	Daiwa PIN70MXB Proteus East Coast Inshore Casting Rod, Sections= 1, Line Wt. = 10-15		199.99	Inactive		
PIN70MXS	B087N514ZV	Daiwa PIN70MXS Proteus East Coast Inshore Spinning Rod, Sections= 1, Line Wt. = 10-15		199.99	Inactive		
PRX400XH-P	B08VF8FC78	Daiwa PROREX TWS BAITCASTER Reel		339.99	Inactive		
RHM-1001	B078PL9DW8	YakAttack Omega Rod Holder with LockNLoad Track Mount (Track Sold Separately)	The slogan for our new Omega series rod holders is The last rod holder you ll ever need and that s exactly what we have developed. This is a truly universal solution that works flawlessly with spinning, casting, larger conventional reels, and yes even fly rods of all sizes. A 360 degree rotating collar offers the ability to quickly secure the rod by capturing the reel, and allows spinning reels to be stowed in the natural downward position, not hung off the side. Multiple modes allow anglers to easily stage rods for quick access or lock them in for maximum security.<br><br>The Omega Rod Holder attaches to your kayak, boat, or other watercraft with YakAttack s brand new LockNLoad mounting system, and is exactly what you would expect from the leader in track mounting technology. Offering unrivaled track mount security and adjustability, the patent pending LockNLoad track base is the most advanced track mount ever created. You want no slip? No problem. The LockNLoad track base attaches quickly and easily with a single MightyBolt, but will not accidentally rotate or loosen from the track, even when your trolling rod takes a big hit. Compatible with YakAttack MightyMount s, GearTrac, and most other kayak track systems from Scotty Fishing Products, RAM Mounts, and YakGear. For FeelFree Kayaks, 3 Water Kayaks, and Jonny Boats you will need an adapter to be compatible. We offer the needed adapter in a single pack (AAP-1012) and a six pack (AAP-1012-6).<br>There are 3 modes: locked, adjustment, and removal. The patent pending design is easy to use:<br><br>- From locked mode, simply squeeze a lever to go into adjustment mode.<br>- In adjustment mode, the mount can be rotated in any direction, but cannot be removed, ensuring the rod holder is completely secure while making adjustments, even if a fish hits. Let go of the lever and you back in locked mode.<br>- To go to removal mode, flip the lever out, and the system easily slides off of the track mount.<br><br>This	29.95	Inactive		
RIP115-F-HGS	B07X278JTW	Nomad Design Riptide Sinking - Surface Stickbait, BKK Diablo 5X Singles, 2/0,4,9/0 Hooks		17.99	Inactive		
RIP115-F-SAR	B07X5CLPVQ	Nomad Design Riptide 115 Floating Walking Stickbait, BKK 4X Trebles #4 Hooks, 4-1/2" 3/4 oz, Sardine		17.99	Inactive		
RIP155-F-MT	B07FBBV31F	Nomad Design Riptide 125/155/200/265 Floating Walking Stickbait - Mack Tuna, 6 inch - 1 1/2 oz		26.99	Inactive		
RIP155-F-SM	B07FB5VKJW	Nomad Design Riptide 125/155/200/265 Floating Walking Stickbait - Spanish Mackerel, 6 inch - 1 1/2 oz		26.99	Inactive		
RIP200-S-SAR	B07FB4VZ6Z	Nomad Design Riptide 125/200 Sinking Sub-Surface Walker - Sardine, 8 inch - 3 3/4 oz		34.99	Inactive		
RIP200-S-SGM	B07SB89XW3	Nomad Design Riptide 125/200 Sinking Sub-Surface Walker - Silver Green Mackerel, 8 inch - 3 3/4 oz		34.99	Inactive		
RRS100G03	B07VCN2W8B	Daiwa Fishing Lure Rock Rover Metal Jig Red 3 1/2. 2/0 Hook		14.99	Inactive		
RRS120G03	B07VFR2F78	Fishing Lure Rock Rover Metal Jig Red 4 1/2Oz. 2/0 Hook		15.99	Inactive		
SAGLD20H	B08N6XZF6D	SALTIGA Lever Drag - Single Speed Reel		469.95	Inactive		
SALTIGA8000HDF	B0118FPT88	Daiwa SALTIGA8000HDF Saltwater Spinning Fishing Reel, 25-30 lb, Blue		1276.99	Inactive	1091.99	1681.99
SALTIST20H	B07BKV1VRQ	Daiwa SALTIST20H Saltist Star Drag Saltwater Casting Reel, Size 20, 6.4: 1 Gear Ratio, 5 Bearings, 39.50" Retrieve Rate, Right Hand Black		269.99	Inactive		
SALTIST3000	B01K1JS1VE	Daiwa 5.6:1 Gear Ratio 9 Bearings Saltist Spinning Reel, 37.40"		239.99	Inactive		
SALTIST4000	B01K1JRTDK	Daiwa Saltist 4000 5.7:1 Saltwater Spinning Fishing Reel - SALTIST4000 Black		239.99	Inactive		
SALTIST5000	B01K1JRNZE	Daiwa Saltist 5.7:1 Gear Spinning Reel, 47.40"/22lb/22 lb ,Black		259.99	Inactive		
SALTISTMQ14000H	B09H3MH354	DIAWA SALTIST MQ Spinning Series - Saltwater Reel		359.99	Inactive		
SALTISTMQ4000D-XH	B09G3BZP64	Daiwa SALTIST MQ Spinning Series - Saltwater Reel, 4000D-XH, Multi		309.99	Inactive		
SASD10H	B018TFPV7O	*Daiwa SALTIGA Star SASD10H 12-20lbs Test Seaborg Megatwin 2		429.99	Inactive		
SASD15H	B0184DRCNC	Daiwa SASD15H Saltiga Star Drag Conventional Reel		399.99	Inactive		
SATR632MHS	B07YSXDNBQ	Daiwa SATR632MHS Saltiga Saltwater Travel Rod, Sections= 2, Line Wt. = 30-50 Braid, Multi, One Size		219.99	Inactive		
SATR743MHFS	B0B8MPF637	Daiwa SALTIGA Saltwater Travel Rod Sections 3		249.99	Inactive		
SATRIN703MFS	B0CB75QDBN	Daiwa SALTIGA Inshore Travel Rod, Sections = 3, Line Wt = 8-17lb		259.99	Inactive		
SATRIN703MHFS	B0CB75VGP1	Daiwa SALTIGA Inshore Travel Rod, Sections = 3, Line Wt = 10-20lb		259.99	Inactive		
SGSL61M	B0C7WP49F8	Daiwa SALTIGA Slow Pitch Series - Conventional		599	Inactive	599.0	599.99
SGSL61XXH	B0C7WNS6B1	Daiwa SALTIGA Slow Pitch Series - Conventional		599.99	Inactive		
SGT20H	B005R0F6DY	Daiwa Seagate Conventional Reel		149.99	Inactive		
SIN76MXS	B08D6Y2829	Daiwa SIN76MXS Saltist Inshore Rod, Sections= 1, Line Wt.= 10-15		139.99	Inactive		
SLTST701MHS	B0CB77S7QQ	Daiwa SALTIST Boat Rod, Sections = 1, Line Wt = 40-80 Braid		129.99	Inactive		
SOLAGS76MFS	B0CB74D4GD	Daiwa SOL Inshore AGS Rod, Sections = 1, Line Wt = 8-17		349.99	Inactive		
SPSW20000PGA	B09BK2BQYV	SPHEROS SW A 20000PG SPHEROS		214	Inactive	214.0	214.99
ST2500HGFM	B0CC6D5WVH	Shimano Inc. STRADIC 2500HG FM		219.99	Inactive	219.0	219.99
STT56MHF-QRS	B07H1N96QH	Daiwa Rod-SALTIST STW TROLLING Rod, Sections= 1, Line Wt.= 30-60		149.98	Inactive	149.0	149.99
TALT3000D-CXH	B0776ZK5PQ	Daiwa Tatula LT 6.2:1 Left/Right Hand Spinning Fishing Reel - TALT3000D-CXH		199.99	Inactive		
TALT4000-CXH	B0776ZK4JK	Daiwa Tatula LT 6.2:1 Left/Right Hand Spinning Fishing Reel - TALT4000-CXH,Black		199.99	Inactive		
TANACOM1000	B00GT3F3SG	Daiwa TANACOM1000 Dendoh Fishing Reel, 30-40 lb, Black		799.99	Inactive		
TANACOM1200	B0B8MFFG2C	Daiwa Tanacom 1200 Power Assist Reel | Kite and Deep Drop Fishing		799.4	Inactive	799.0	799.99
TANACOM750	B00KC6NY5U	Daiwa TANACOM750 Dendoh Fishing Reel, 25-40 lb, Black		599.99	Inactive		
TEBC60HSBRTA	B08FXW657D	Shimano Talavera Bluewater Roller Tip Slick Butt Saltwater Fishing Rods, 1pc Power: HVY | Action: Mod Fast [TEBC60HSBRTA], Length: 6'0\		219.99	Inactive	219.0	219.99
TEBC60MHSBRTA	B08FXVFC1F	Talavera Bluewater Roller TIP Slick Butt		219.99	Inactive	219.99	219.99
TF 06 90 4 BZ	B0C7XB7ZYG	6 wt 90 4 pc Blitz Rod		429.95	Inactive		
TF 07 90 4 A2	B0757CNLMR	Temple Fork Outfitters Fast Action Freshwater Saltwater High Performance Cork Handle 4 Pieces 9'0" Axiom II Fly Fishing Rod with Case, 7 wt. 9'0"		339.95	Inactive		
TF 07 90 4 BZ	B0C7XMV2ZR	7 wt. 9'0" 4 pc. Blitz Series Rod		429.95	Inactive		
TF 07 90 4 MC	B0992RH8MZ	7 wt. 9'0" 4 pc. Mangrove Coast Rod		329.95	Inactive		
TF 08 90 4 A2	B0757CVZM9	Temple Fork Outfitters Fast Action Freshwater Saltwater High Performance Cork Handle 4 Pieces 9'0" Axiom II Fly Fishing Rod with Case, 8 wt. 9'0"		229.99	Inactive		
TF 08 90 4 BZ	B0C7Y214VF	8 wt. 9'0" 4 pc. Blitz Rod		429.94	Inactive	429.0	429.99
TF 08 90 4 MC	B0992QZXHZ	8 wt. 9'0" 4 pc. Mangrove Coast Rod		329.95	Inactive		
TF 08 90 4 NXT BLK K	B07ZJRLDW4	8 wt. 9'0" 4 pc. NXT Black Label Kit		279	Inactive	279.0	279.99
TF 09 90 4 A2	B0757D281L	Temple Fork Outfitters Fast Action Freshwater Saltwater High Performance Cork Handle 4 Pieces 9'0" Axiom II Fly Fishing Rod with Case, 9 wt. 9'0"		279.99	Inactive		
TF 10 90 2 S2	B007NLQLCA	10 wt. 9'0" 2 pc. Signature 2 Rod		169.95	Inactive		
TF 10 90 4 A2	B0757DJ3BL	Temple Fork Outfitters Fast Action Freshwater Saltwater High Performance Cork Handle 4 Pieces 9'0" Axiom II Fly Fishing Rod with Case, 10 wt. 9'0"		339.95	Inactive		
TF 10 90 4 BZ	B0C7XNL9L3	10 wt. 9'0" 4 pc. Blitz Rod		429.95	Inactive		
TFR BVK SD III	B07ZJSN5RY	Temple Fork BVK Sealed Drag III Super Large Arbor Reel		249.95	Inactive		
TFR BVK SD III+	B07ZJSCFM8	Temple Fork BVK Sealed Drag III+ Super Large Arbor Reel		259.95	Inactive		
TFR NTR III BG	B09LNWPZNZ	NTR III Large Arbor Reel BG		189.95	Inactive		
TFR NTR IV BG	B09LPHCQ75	NTR IV Large Arbor Reel BG		199.95	Inactive	199.0	199.99
TFR NXT BLK I	B07ZJRGPDM	NXT Black Label I Reel		119.94	Inactive	119.0	119.99
TFR NXT BLK II	B07ZJNWWMP	NXT Black Label II Reel		119.95	Inactive		
TFR NXT BLK III	B07ZJSDH8G	Temple Fork Outfitters (TFO) NXT Black Label Reel III (7-8wt)		119.95	Inactive		
TLD50IILRSA	B001443EHW	Shimano TLD 50 II LRS A 2 Speed Trolling Multiplier Offshore Fishing Reel, TLD50IILRSA		439.98	Inactive	439.0	439.99
TMSE70H	B00NGW946A	Rapala Shimano TERAMAR NE 70 H SPN		169.99	Inactive	169.99	169.99
TMSE70M	B00NGVOYOS	Shimano Fishing Teramar Ne 70 M SPN Saltwater Inshore Spinning [TMSE70M]		169.99	Inactive	169.99	169.99
TMSE70MH	B00NGVSIYU	Shimano Fishing Teramar Ne 70 Mh SPN Saltwater Inshore Spinning [TMSE70MH]		169.99	Inactive	169.99	169.99
TNB56HF-DDL	B079KV1N27	Daiwa TANACOM DENDOH Style RODS, Sections= 2, Line Wt.= 60-150, Long, Black		229.99	Inactive		
TRS96MA-WET	B00PCP75ZG	Shimano Tiralejo 2-Piece Surf Spinning Fishing Rod, 9'6"ft, Action: Moderate Fast (TRS96MA)		199.99	Inactive		
TRX400AHG	B06WWQ59SH	Shimano Inc. TRANX 400AHG B/C Reel Box		319.99	Inactive	319.99	319.99
TRX401AHG	B06X9JL8Q2	Shimano Inc. TRANX 401AHG B/C LH Reel Box		319.99	Inactive	319.99	319.99
TSAWESS-1002XH	B005AX9ARQ	Tsunami Airwave TSAWESS-1002X		199.95	Inactive		
TSAWSS-1102XH	B004E54YZE	Tsumani Air Wave Surf Rod		169.95	Inactive		
TSPSB15-101	B07NY3D8V8	Tsunami Surface Blaster Popper 4 3/4" TSPSB15-101 Electro School Bus		18.99	Inactive	15.99	24.99
TSPSB15-220	B07LGDVK5L	Tsunami Surface Blaster Popper 4 3/4" TSPSB15-220 Wonder Bread		18.99	Inactive	15.99	24.99
TSSHD4000	B01NCP4X7O	Tsunami Shield 4000 Saltwater Sealed Surf Spinning Reel Braided: 20lb 200yd New		99.99	Inactive		
TSSHD5000	B01N1VBQCL	Tsunami Shield 5000 Saltwater Sealed Spinning Reel		109.99	Inactive		
TSSTX-4000SPL-S	B08MD6ZHLC	Tsunami SaltX Spare Spools		99.95	Inactive		
TSSTX4000-BK	B086PN3HPC	Tsunami SaltX 4000 Black Saltwater Spinning Sealed Reel TSSTX4000		299.94	Inactive		
TSSTX6000	B07V25F5MH	Tsunami SaltX 6000 Spinning Reel TSSTX6000		299.94	Inactive		
TSSTXSS962M	B081S8J4YT	Tsunami Salt X Surf TSSTXSS962M Spinning Rod		199.94	Inactive		
TSTIISS-1062HF	B08TV6MWJ1	Tsunami Trophy II Spinning Surf Rod TSTIISS-1062HF 10'6" Heavy	Tsunami Trophy II Surf Spinning Rods are affordable surf rods and are ideal for beach fishing. Tsunami Trophy II Surf Spinning Rods are lightweight and the actions are ideal for throwing plugs, tins, and baits. Featuring vinyl shrink grips, graphite cushioned reel seats and guides made for making long casts with braided line. Quality surf rods at an affordable price.	134.95	Inactive		
TSTIISS-1202XH	B07N7N8J69	Tsunami Trophy II TSTIISS-1202XH Spinning Surf Rod		149.99	Inactive	144.99	527.98
TU12000CI4	B000309IYG	THUNNUS CI4		319.99	Inactive	319.99	319.99
TU6000CI4	B0006781N0	THUNNUS CI4		299.98	Inactive	299.0	299.99
TU8000CI4	B0044ZSZOU	THUNNUS CI4		309.98	Inactive	309.0	309.99
TVC58XH	B003HVZJRS	TREVALA Casting		199.99	Inactive	199.99	199.99
TVC58XXH	B003G8DOBA	Shimano Fishing Trevala 58 Xxh CST Saltwater Jigging Casting [TVC58XXH]		199.99	Inactive	199.99	199.99
TVC66H	B003FKRWB2	TREVALA Casting		199.99	Inactive	199.99	199.99
TVS58XXH	B001NZEKOI	Shimano Fishing Trevala 58 Xxh SPN Saltwater Jigging Spinning [TVS58XXH]		199.99	Inactive	199.99	199.99
